ds,y,persistence0,pers_id_50,GB_best_id_66,GB_best_id_65
2020-04-08 13:00:00,17.5225,16.5425,17.818614147646606,13.360684670143714,18.02018170983885
2020-04-08 14:00:00,16.072499999999998,13.3625,16.91521465142453,11.250779471453635,16.81046145574925
2020-04-08 15:00:00,15.3275,13.0875,16.607661759484667,9.786186550007425,16.54761444751369
2020-04-08 16:00:00,15.685,13.7925,17.444924125613337,10.903119802904381,17.434137727569283
2020-04-08 17:00:00,16.044999999999998,14.9225,18.325192729380134,14.724525529171178,19.400202432819025
2020-04-08 18:00:00,18.6225,18.415000000000006,20.204797401326925,20.890004627997577,21.386716736997105
2020-04-08 19:00:00,25.0525,22.9375,23.58185019465651,27.356774259628676,23.888655127479826
2020-04-08 20:00:00,30.6725,26.5925,27.608685889249948,31.06141515022891,26.086767966073765
2020-04-08 21:00:00,31.36,25.73,27.943440916685155,30.22969486222461,25.809953812385643
2020-04-08 22:00:00,30.18,21.7675,26.64437043489293,27.624162659109416,25.035215181892074
2020-04-08 23:00:00,25.660000000000004,20.475,26.718669980184067,25.243519510884514,23.940330516617472
2020-04-09 00:00:00,23.7175,19.090000000000003,24.3939850636172,24.1605845918383,23.527390791239856
2020-04-09 01:00:00,22.32,19.192500000000006,21.428372882113926,22.248198687832183,21.194534625238294
2020-04-09 02:00:00,21.245,18.4525,20.397674177948687,20.38747786813152,20.074595674826753
2020-04-09 03:00:00,21.035,16.39,20.09558610142517,18.058783645429152,19.31344559997234
2020-04-09 04:00:00,20.31,16.28,19.97449575771353,16.392674132582496,18.290458499091677
2020-04-09 05:00:00,18.4725,16.217499999999998,20.793169270099735,16.573145203003723,18.5728606325004
2020-04-09 06:00:00,19.0175,17.765,21.7604004436468,19.100695091571644,19.783464326446857
2020-04-09 07:00:00,21.855,20.485,23.33042755973032,23.002575251180467,22.451362483637457
2020-04-09 08:00:00,26.13000000000001,24.965000000000003,24.258679068041612,25.549650226321077,23.119706008333747
2020-04-09 09:00:00,30.750000000000004,30.5025,26.2308438344237,24.9136894961485,25.29704137232422
2020-04-09 10:00:00,21.5925,19.3725,23.502885995880913,22.091995221470707,24.16735673849458
2020-04-09 11:00:00,19.47,17.4575,20.053996228385245,19.01235350697889,21.13245650072464
2020-04-09 12:00:00,18.7825,16.755,19.21306480919331,16.545952650017238,20.09382847796777
2020-04-09 13:00:00,18.5875,17.5225,18.057059335275486,14.31169862756615,19.335116671709166
2020-04-09 14:00:00,15.325,16.072499999999998,16.893486803039725,12.0782650183953,18.049613046394903
2020-04-09 15:00:00,13.29,15.3275,16.621860119375427,9.931669019486844,17.029698328623898
2020-04-09 16:00:00,14.1425,15.685,17.09178896894372,9.464204763211967,17.41755898707974
2020-04-09 17:00:00,14.9675,16.044999999999998,17.62994273557224,12.052084430782445,18.980876103566466
2020-04-09 18:00:00,17.6725,18.6225,19.076578189682245,16.980107778987886,20.562037616720104
