ds,y,pers_id_6,GB_best_id_110,P_best_1,GB_id_100
2020-05-23 17:15:00,5020.375,7200.625,5186.106263128823,572.9990591755703,4943.9289472716355
2020-05-23 17:30:00,5355.0,5629.4375,4923.322779746002,342.6125541917063,4909.9627161121125
2020-05-23 17:45:00,5635.0625,5181.4375,4844.181341196017,114.55000061457942,4947.960592985449
2020-05-23 18:00:00,4969.25,5077.125,4844.181341196017,0.0,4947.960592985449
2020-05-23 18:15:00,5097.3691410001675,5103.375,4766.143343985968,0.0,4795.478741648573
2020-05-23 18:30:00,4853.355467999667,4988.9375,4807.26097809867,0.0,4866.67401371315
2020-05-23 18:45:00,5015.917969000111,4731.0,4807.26097809867,0.0,4866.67401371315
2020-05-23 19:00:00,5295.34375,4785.4375,4807.26097809867,0.0,4866.67401371315
2020-05-23 19:15:00,4894.0410160001675,5031.625,4844.181341196017,0.0,4923.530403165708
2020-05-23 19:30:00,5070.0625,4545.0625,4844.181341196017,0.0,4923.530403165708
2020-05-23 19:45:00,4827.175780999889,4827.9375,4807.26097809867,0.0,4866.67401371315
2020-05-23 20:00:00,5060.2558589998325,4679.375,4844.181341196017,0.0,4923.530403165708
2020-05-23 20:15:00,5037.625,4671.4375,4844.181341196017,0.0,4923.530403165708
2020-05-23 20:30:00,4877.125,4718.875,4844.181341196017,0.0,4923.530403165708
2020-05-23 20:45:00,4990.9375,4579.375,4844.181341196017,0.0,4923.530403165708
2020-05-23 21:00:00,4909.5,4952.25,4847.107365172682,0.0,4947.050414745735
2020-05-23 21:15:00,4993.3125,5155.3125,4847.107365172682,0.0,4947.050414745735
2020-05-23 21:30:00,5132.25,4788.144530999889,4844.181341196017,0.0,4923.530403165708
2020-05-23 21:45:00,5112.625,4826.863280999889,4989.84430697818,0.0,5141.414426568365
2020-05-23 22:00:00,5235.5625,4942.09375,5219.540762247078,0.0,5253.865025934692
2020-05-23 22:15:00,5258.4375,4849.9472660001675,4844.181341196017,0.0,4923.530403165708
2020-05-23 22:30:00,4910.1875,4807.017577999945,4989.84430697818,0.0,5141.414426568365
2020-05-23 22:45:00,5179.375,4874.0410160001675,4989.84430697818,0.0,5141.414426568365
2020-05-23 23:00:00,5131.5625,4846.041014999722,4844.181341196017,0.0,4923.530403165708
2020-05-23 23:15:00,5223.5625,4874.773438000222,4844.181341196017,0.0,4923.530403165708
2020-05-23 23:30:00,5147.75,4906.0410160001675,4989.84430697818,0.0,5141.414426568365
2020-05-23 23:45:00,5123.5625,4807.111327999945,4844.181341196017,0.0,4923.530403165708
2020-05-24 00:00:00,5203.1875,4894.923827999945,5121.5599911852505,0.0,5233.436175598734
2020-05-24 00:15:00,4824.980469000111,4851.017577999945,5075.8738033410245,0.0,5090.869133363857
2020-05-24 00:30:00,5288.773438000222,4918.0410160001675,5121.5599911852505,0.0,5233.436175598734
2020-05-24 00:45:00,5126.9375,4823.017577999945,5075.8738033410245,0.0,5090.869133363857
2020-05-24 01:00:00,5115.873047000056,4859.017577999945,5023.969684402825,0.0,5090.869133363857
2020-05-24 01:15:00,5098.134764999722,4903.017577999945,5121.5599911852505,0.0,5233.436175598734
2020-05-24 01:30:00,5140.914063000222,4863.017577999945,5023.969684402825,0.0,5090.869133363857
2020-05-24 01:45:00,5036.914061999778,4927.017577999945,5001.612614313508,0.0,5090.869133363857
2020-05-24 02:00:00,5101.158202999945,4894.773438000222,5001.612614313508,0.0,5090.869133363857
2020-05-24 02:15:00,4989.890625,4855.017577999945,5023.969684402825,0.0,5090.869133363857
2020-05-24 02:30:00,5073.158202999945,4839.017577999945,5075.8738033410245,0.0,5090.869133363857
2020-05-24 02:45:00,5040.914063000222,4843.111327999945,5075.8738033410245,0.0,5090.869133363857
2020-05-24 03:00:00,5033.890625,4853.9472660001675,5075.8738033410245,0.0,5090.869133363857
2020-05-24 03:15:00,5065.158202999945,4895.017577999945,5001.612614313508,0.0,5090.869133363857
2020-05-24 03:30:00,5021.890625,4866.041014999722,5023.969684402825,0.0,5090.869133363857
2020-05-24 03:45:00,5102.1347660001675,4787.017579000389,5075.8738033410245,0.0,5090.869133363857
2020-05-24 04:00:00,5001.890625,4778.041014999722,5075.8738033410245,0.0,5090.869133363857
2020-05-24 04:15:00,4992.914061999778,4791.017577999945,5075.8738033410245,0.0,5090.869133363857
2020-05-24 04:30:00,5086.1347660001675,4850.773438000222,5075.8738033410245,0.0,5090.869133363857
2020-05-24 04:45:00,5008.914061999778,4786.041014999722,5075.8738033410245,0.0,5090.869133363857
2020-05-24 05:00:00,5066.1347660001675,4855.017579000389,5075.604916142138,0.0,5090.869133363857
2020-05-24 05:15:00,5041.890625,4810.041014999722,5127.509035080337,0.0,5090.869133363857
2020-05-24 05:30:00,5042.1347660001675,4759.111327999945,5127.509035080337,0.0,5090.869133363857
2020-05-24 05:45:00,5056.876952999945,4806.923827999945,5127.509035080337,0.0,5090.869133363857
2020-05-24 06:00:00,5051.775389999722,4861.332032000333,5075.604916142138,86.64477682194867,5090.869133363857
2020-05-24 06:15:00,5023.8125,4953.875,5053.247846052821,603.6884176829707,5090.869133363857
2020-05-24 06:30:00,4850.3125,5044.5625,4997.432392726746,1145.4665193903747,5119.842820994213
2020-05-24 06:45:00,4885.6875,4685.3125,4870.573926323994,1701.3515329600505,4856.946324606444
2020-05-24 07:00:00,4912.8125,4692.4375,4988.179759497705,2260.202895821878,4903.354165065746
2020-05-24 07:15:00,4926.5625,4650.6875,5038.945834737927,2810.8445451311754,4986.215388733609
2020-05-24 07:30:00,5013.6875,4655.0,5038.945834737927,3342.536396676777,4986.215388733609
2020-05-24 07:45:00,5035.6875,4663.3125,4988.179759497705,3845.4140545585633,4903.354165065746
2020-05-24 08:00:00,5246.5625,4775.3125,5038.945834737927,4310.873321640808,4986.215388733609
2020-05-24 08:15:00,4926.625,5097.4375,4997.432392726746,4731.879766223383,5049.5969515249735
2020-05-24 08:30:00,5028.25,4856.125,4818.669807385795,5103.188436137878,4823.402476440588
2020-05-24 08:45:00,4856.6875,4937.6875,5287.0355274338235,5421.464474054192,5444.157380470599
2020-05-24 09:00:00,5472.3125,4947.0,4964.684645710411,5685.301496701042,4986.215388733609
2020-05-24 09:15:00,5335.5625,5005.0625,4964.684645710411,5895.140770161001,4986.215388733609
2020-05-24 09:30:00,5210.6875,5027.8125,4940.632959088879,6053.100052207837,4942.69815902136
2020-05-24 09:45:00,5208.3125,4992.5625,5289.622740753899,6162.7261024749905,5319.0309388648475
2020-05-24 10:00:00,4933.1875,4701.4375,5116.016628434069,6228.688979566236,4982.316066848808
2020-05-24 10:15:00,5348.9375,5304.0625,5074.503186422889,6256.43910101935,5045.697629640173
2020-05-24 10:30:00,5659.8125,5293.6875,5058.174550290886,6251.849480797719,5078.142528769242
2020-05-24 10:45:00,5563.3125,5288.4375,5058.174550290886,6220.865518566478,5078.142528769242
2020-05-24 11:00:00,5235.5625,5315.1875,5058.174550290886,6169.183234919295,5076.260289547136
2020-05-24 11:15:00,4986.75,5262.75,5054.719661927721,6101.974056021058,5076.260289547136
2020-05-24 11:30:00,5410.75,5409.6875,5051.272160247943,6023.670370976658,5076.260289547136
2020-05-24 11:45:00,5137.8125,5407.8125,5051.272160247943,5937.821397805887,5076.260289547136
